vertex_id:int,label_id:int,name:string,type:string,country:string
5632,0,Professor_(Iran),Professor,Iran
5633,0,Professor_(Israel),Professor,Israel
5634,0,Professor_(Lebanon),Professor,Lebanon
5635,0,Professor_(Liberia),Professor,Liberia
5636,0,Professor_(Malawi),Professor,Malawi
5637,0,Professor_(Russia),Professor,Russia
5638,0,Professor_(Senegal),Professor,Senegal
5639,0,Professor_(South_Korea),Professor,South Korea
5640,0,Professor_(Sweden),Professor,Sweden
5641,0,Professor_(Taiwan),Professor,Taiwan
5642,0,Professor_(Tanzania),Professor,Tanzania
5643,0,Professor_(Turkey),Professor,Turkey
5644,0,Professor_(Vietnam),Professor,Vietnam
5645,0,Professor_(Zambia),Professor,Zambia
5646,0,Progressive_Movement,Progressive Movement,Unknown
5647,0,Progressive_Party_(Brazil),Progressive Party,Brazil
5648,0,Progressive_Party_(Nigeria),Progressive Party,Nigeria
5649,0,Progressive_Party_(Serbia),Progressive Party,Serbia
5650,0,Progressive_Political_Party,Progressive Political Party,Unknown
5651,0,Progressive_Socialist_Party,Progressive Socialist Party,Unknown
5652,0,Prosperous_Armenia,Prosperous Armenia,Unknown
5653,0,Protester_(Afghanistan),Protester,Afghanistan
5654,0,Protester_(Algeria),Protester,Algeria
5655,0,Protester_(Belgium),Protester,Belgium
5656,0,Protester_(Bosnia_and_Herzegovina),Protester,Bosnia and Herzegovina
5657,0,Protester_(Cote_d'Ivoire),Protester,Cote d'Ivoire
5658,0,Protester_(Crimea),Protester,Crimea
5659,0,Protester_(Cuba),Protester,Cuba
5660,0,Protester_(Democratic_Republic_of_Congo),Protester,Democratic Republic of Congo
5661,0,Protester_(Egypt),Protester,Egypt
5662,0,Protester_(Ethiopia),Protester,Ethiopia
5663,0,Protester_(Georgia),Protester,Georgia
5664,0,Protester_(Guatemala),Protester,Guatemala
5665,0,Protester_(Hong_Kong),Protester,Hong Kong
5666,0,Protester_(Indonesia),Protester,Indonesia
5667,0,Protester_(Kyrgyzstan),Protester,Kyrgyzstan
5668,0,Protester_(Landless_Workers'_Movement),Protester,Landless Workers' Movement
5669,0,Protester_(Lebanon),Protester,Lebanon
5670,0,Protester_(Macedonia),Protester,Macedonia
5671,0,Protester_(Morocco),Protester,Morocco
5672,0,Protester_(Myanmar),Protester,Myanmar
5673,0,Protester_(Namibia),Protester,Namibia
5674,0,Protester_(Pakistan),Protester,Pakistan
5675,0,Protester_(Paraguay),Protester,Paraguay
5676,0,Protester_(Singapore),Protester,Singapore
5677,0,Protester_(Switzerland),Protester,Switzerland
5678,0,Protester_(Thailand),Protester,Thailand
5679,0,Protester_(The_Hague),Protester,The Hague
5680,0,Protester_(Togo),Protester,Togo
5681,0,Protester_(Turkey),Protester,Turkey
5682,0,Protester_(Ukraine),Protester,Ukraine
5683,0,Protester_(United_Kingdom),Protester,United Kingdom
5684,0,Protester_(Vietnam),Protester,Vietnam
5685,0,Protester_(Western_Sahara),Protester,Western Sahara
5686,0,Protester_(Yemen),Protester,Yemen
5687,0,Protester_(Zambia),Protester,Zambia
5688,0,Provincial_Officials_(China),Provincial Officials,China
5689,0,Provincial_Officials_(Indonesia),Provincial Officials,Indonesia
5690,0,Provincial_Officials_(Iraq),Provincial Officials,Iraq
5691,0,Provisional_Irish_Republican_Army,Provisional Irish Republican Army,Unknown
5692,0,Public_Courts_(Cameroon),Public Courts,Cameroon
5693,0,Public_Courts_(Canada),Public Courts,Canada
5694,0,Public_Courts_(El_Salvador),Public Courts,El Salvador
5695,0,Public_Courts_(Lebanon),Public Courts,Lebanon
5696,0,Public_Courts_(Mauritania),Public Courts,Mauritania
5697,0,Public_Courts_(Nigeria),Public Courts,Nigeria
5698,0,Public_Courts_(Pakistan),Public Courts,Pakistan
5699,0,Public_Courts_(Philippines),Public Courts,Philippines
5700,0,Public_Courts_(Sudan),Public Courts,Sudan
5701,0,Public_Courts_(Tanzania),Public Courts,Tanzania
5702,0,Public_Courts_(Venezuela),Public Courts,Venezuela
5703,0,Public_Health_Department,Public Health Department,Unknown
5704,0,Public_Prosecutor_(Bangladesh),Public Prosecutor,Bangladesh
5705,0,Public_Prosecutor_(Brazil),Public Prosecutor,Brazil
5706,0,Public_Prosecutor_(Chile),Public Prosecutor,Chile
5707,0,Public_Prosecutor_(Colombia),Public Prosecutor,Colombia
5708,0,Public_Prosecutor_(Croatia),Public Prosecutor,Croatia
5709,0,Public_Prosecutor_(Greece),Public Prosecutor,Greece
5710,0,Public_Prosecutor_(Guinea),Public Prosecutor,Guinea
5711,0,Public_Prosecutor_(Lithuania),Public Prosecutor,Lithuania
5712,0,Public_Prosecutor_(Morocco),Public Prosecutor,Morocco
5713,0,Public_Prosecutor_(New_Zealand),Public Prosecutor,New Zealand
5714,0,Public_Prosecutor_(Peru),Public Prosecutor,Peru
5715,0,Public_Prosecutor_(Philippines),Public Prosecutor,Philippines
5716,0,Public_Prosecutor_(Singapore),Public Prosecutor,Singapore
5717,0,Public_Prosecutor_(Thailand),Public Prosecutor,Thailand
5718,0,Public_Prosecutor_(Tunisia),Public Prosecutor,Tunisia
5719,0,Public_Prosecutor_(Turkey),Public Prosecutor,Turkey
5720,0,Public_Sector_(Greece),Public Sector,Greece
5721,0,Public_Sector_(India),Public Sector,India
5722,0,Public_Sector_(Jordan),Public Sector,Jordan
5723,0,Public_Sector_(Kenya),Public Sector,Kenya
5724,0,Public_Sector_(Nigeria),Public Sector,Nigeria
5725,0,Public_Sector_(Russia),Public Sector,Russia
5726,0,Public_Sector_(Syria),Public Sector,Syria
5727,0,Public_Service_Ministry/Department_(Bangladesh),Public Service Ministry/Department,Bangladesh
5728,0,Public_Service_Ministry/Department_(South_Africa),Public Service Ministry/Department,South Africa
5729,0,Public_Works_(Bangladesh),Public Works,Bangladesh
5730,0,Public_Works_(India),Public Works,India
5731,0,Public_Works_(Kenya),Public Works,Kenya
5732,0,Public_Works_(Tanzania),Public Works,Tanzania
5733,0,Pussy_Riot,Pussy Riot,Unknown
5734,0,Qadri_Jamil,Qadri Jamil,Unknown
5735,0,Qassim_Atta,Qassim Atta,Unknown
5736,0,Qatar,Qatar,Unknown
5737,0,Qatar_Investment_Authority,Qatar Investment Authority,Unknown
5738,0,Qi_Jianguo,Qi Jianguo,Unknown
5739,0,Qin_Gang,Qin Gang,Unknown
5740,0,Qotboddin_Helal,Qotboddin Helal,Unknown
5741,0,Quds_Force,Quds Force,Unknown
5742,0,Queen_Ranya,Queen Ranya,Unknown
5743,0,R.P._Singh,R.P. Singh,Unknown
5744,0,R.S._Naik,R.S. Naik,Unknown
5745,0,RIA_Novosti,RIA Novosti,Unknown
5746,0,RJR,RJR,Unknown
5747,0,Rachid_Talbi_Alami,Rachid Talbi Alami,Unknown
5748,0,Rachmat_Gobel,Rachmat Gobel,Unknown
5749,0,Radical_Party_(France),Radical Party,France
5750,0,Radical_Party_(Serbia),Radical Party,Serbia
5751,0,Radical_Party_(United_Kingdom),Radical Party,United Kingdom
5752,0,Radimir_Čačić,Radimir Čačić,Unknown
5753,0,Radio_France_Internationale,Radio France Internationale,Unknown
5754,0,Radio_Mitre,Radio Mitre,Unknown
5755,0,Radio_Ndeke_Luka,Radio Ndeke Luka,Unknown
5756,0,Radoslaw_Sikorski,Radoslaw Sikorski,Unknown
5757,0,Radovan_Krejcir,Radovan Krejcir,Unknown
5758,0,Rafael_Correa,Rafael Correa,Unknown
5759,0,Rafael_Ramírez,Rafael Ramírez,Unknown
5760,0,Rafiq_Hariri,Rafiq Hariri,Unknown
5761,0,Raghuram_Rajan,Raghuram Rajan,Unknown
5762,0,Raheel_Sharif,Raheel Sharif,Unknown
5763,0,Raider_(Nigeria),Raider,Nigeria
5764,0,Raider_(Pokot),Raider,Pokot
5765,0,Raider_(United_Kingdom),Raider,United Kingdom
5766,0,Raif_Badawi,Raif Badawi,Unknown
5767,0,Raj_Thackeray,Raj Thackeray,Unknown
5768,0,Raja_Bhaiya,Raja Bhaiya,Unknown
5769,0,Raja_Zafarul_Haq,Raja Zafarul Haq,Unknown
5770,0,Rajeshwara_Rao,Rajeshwara Rao,Unknown
5771,0,Rajinder_Singh,Rajinder Singh,Unknown
5772,0,Rajiv_Shah,Rajiv Shah,Unknown
5773,0,Rajya_Sabha,Rajya Sabha,Unknown
5774,0,Ram_Chandra_Yadav,Ram Chandra Yadav,Unknown
5775,0,Ram_Gopal_Yadav,Ram Gopal Yadav,Unknown
5776,0,Ram_Kripal_Yadav,Ram Kripal Yadav,Unknown
5777,0,Ram_Paswan,Ram Paswan,Unknown
5778,0,Ramalinga_Reddy,Ramalinga Reddy,Unknown
5779,0,Ramesh_Chennithala,Ramesh Chennithala,Unknown
5780,0,Ramezan_Sharif,Ramezan Sharif,Unknown
5781,0,Ramon_Paje,Ramon Paje,Unknown
5782,0,Rana_Sanaullah,Rana Sanaullah,Unknown
5783,0,Rand_Paul,Rand Paul,Unknown
5784,0,Randeep_Surjewala,Randeep Surjewala,Unknown
5785,0,Randgold_Resources,Randgold Resources,Unknown
5786,0,Randolph_Frederich_Rodrigues_Alves,Randolph Frederich Rodrigues Alves,Unknown
5787,0,Rangarajan,Rangarajan,Unknown
5788,0,Rapid_Action_Battalion,Rapid Action Battalion,Unknown
5789,0,Rasa_Juknevičienė,Rasa Juknevičienė,Unknown
5790,0,Rashid_Derbas,Rashid Derbas,Unknown
5791,0,Rashid_Gumarovich_Nurgaliyev,Rashid Gumarovich Nurgaliyev,Unknown
5792,0,Rashid_Meredov,Rashid Meredov,Unknown
5793,0,Rashid_Rehman,Rashid Rehman,Unknown
5794,0,Rashid_Temrezov,Rashid Temrezov,Unknown
5795,0,Rashtrapati_Bhawan,Rashtrapati Bhawan,Unknown
5796,0,Rashtriya_Janata_Dal,Rashtriya Janata Dal,Unknown
5797,0,Rashtriya_Swayamsevak_Sangh,Rashtriya Swayamsevak Sangh,Unknown
5798,0,Rasim_Ljajic,Rasim Ljajic,Unknown
5799,0,Ratan_Tata,Ratan Tata,Unknown
5800,0,Rauf_Aregbesola,Rauf Aregbesola,Unknown
5801,0,Raul_Hernandez,Raul Hernandez,Unknown
5802,0,Raushan_Ershad,Raushan Ershad,Unknown
5803,0,Ravi_Shankar_Prasad,Ravi Shankar Prasad,Unknown
5804,0,Ravina_Shamdasani,Ravina Shamdasani,Unknown
5805,0,Raymond_Araiji,Raymond Araiji,Unknown
5806,0,Raymond_Tshibanda,Raymond Tshibanda,Unknown
5807,0,Raúl_Castro,Raúl Castro,Unknown
5808,0,Raúl_Sendic,Raúl Sendic,Unknown
5809,0,Rebecca_Harms,Rebecca Harms,Unknown
5810,0,Rebel_Commander_(Ukraine),Rebel Commander,Ukraine
5811,0,Rebel_Group_(Abu_Sayyaf),Rebel Group,Abu Sayyaf
5812,0,Rebel_Group_(Al_Qaeda),Rebel Group,Al Qaeda
5813,0,Rebel_Group_(Algeria),Rebel Group,Algeria
5814,0,Rebel_Group_(Iraq),Rebel Group,Iraq
5815,0,Rebel_Group_(Islamic_State_of_Iraq_and_the_Levant),Rebel Group,Islamic State of Iraq and the Levant
5816,0,Rebel_Group_(Israel),Rebel Group,Israel
5817,0,Rebel_Group_(Lebanon),Rebel Group,Lebanon
5818,0,Rebel_Group_(Myanmar),Rebel Group,Myanmar
5819,0,Rebel_Group_(Pakistan),Rebel Group,Pakistan
5820,0,Rebel_Group_(Paraguayan_People's_Army),Rebel Group,Paraguayan People's Army
5821,0,Rebel_Group_(South_Africa),Rebel Group,South Africa
5822,0,Rebel_Group_(Turkey),Rebel Group,Turkey
5823,0,Rebel_Group_(Ukraine),Rebel Group,Ukraine
5824,0,Refat_Chubarov,Refat Chubarov,Unknown
5825,0,Reform_Party_(Estonia),Reform Party,Estonia
5826,0,Reform_Party_(Kenya),Reform Party,Kenya
5827,0,Refugee_(Afghanistan),Refugee,Afghanistan
5828,0,Refugee_(Bulgaria),Refugee,Bulgaria
5829,0,Refugee_(Cameroon),Refugee,Cameroon
5830,0,Refugee_(Chad),Refugee,Chad
5831,0,Refugee_(Cote_d'Ivoire),Refugee,Cote d'Ivoire
5832,0,Refugee_(Democratic_Republic_of_Congo),Refugee,Democratic Republic of Congo
5833,0,Refugee_(Ethiopia),Refugee,Ethiopia
5834,0,Refugee_(India),Refugee,India
5835,0,Refugee_(Jordan),Refugee,Jordan
5836,0,Refugee_(Namibia),Refugee,Namibia
5837,0,Refugee_(Nauru),Refugee,Nauru
5838,0,Refugee_(Philippines),Refugee,Philippines
5839,0,Refugee_(South_Africa),Refugee,South Africa
5840,0,Refugee_(Sri_Lanka),Refugee,Sri Lanka
5841,0,Refugee_(Tanzania),Refugee,Tanzania
5842,0,Refugee_(Uzbekistan),Refugee,Uzbekistan
5843,0,Refugee_(Vietnam),Refugee,Vietnam
5844,0,Regional_Governor_(Japan),Regional Governor,Japan
5845,0,Regional_Governor_(Mali),Regional Governor,Mali
5846,0,Regulator_(Bulgaria),Regulator,Bulgaria
5847,0,Regulator_(Canada),Regulator,Canada
5848,0,Regulator_(Indonesia),Regulator,Indonesia
5849,0,Regulator_(Libya),Regulator,Libya
5850,0,Regulator_(Thailand),Regulator,Thailand
5851,0,Rehman_Malik,Rehman Malik,Unknown
5852,0,Reinhold_Mitterlehner,Reinhold Mitterlehner,Unknown
5853,0,Religion_(Brazil),Religion,Brazil
5854,0,Religion_(China),Religion,China
5855,0,Religion_(France),Religion,France
5856,0,Religion_(Germany),Religion,Germany
5857,0,Religion_(Ghana),Religion,Ghana
5858,0,Religion_(India),Religion,India
5859,0,Religion_(Israel),Religion,Israel
5860,0,Religion_(Kyrgyzstan),Religion,Kyrgyzstan
5861,0,Religion_(Mexico),Religion,Mexico
5862,0,Religion_(Namibia),Religion,Namibia
5863,0,Religion_(North_Korea),Religion,North Korea
5864,0,Religion_(Senegal),Religion,Senegal
5865,0,Religion_(Singapore),Religion,Singapore
5866,0,Religion_(South_Africa),Religion,South Africa
5867,0,Religion_(Switzerland),Religion,Switzerland
5868,0,Religion_(Syria),Religion,Syria
5869,0,Religion_(Ukraine),Religion,Ukraine
5870,0,Religion_(Yemen),Religion,Yemen
5871,0,Renmin_University,Renmin University,Unknown
5872,0,Representative_to_the_United_Nations_(China),Representative to the United Nations,China
5873,0,Representative_to_the_United_Nations_(Iran),Representative to the United Nations,Iran
5874,0,Representative_to_the_United_Nations_(Namibia),Representative to the United Nations,Namibia
5875,0,Representative_to_the_United_Nations_(Russia),Representative to the United Nations,Russia
5876,0,Representatives_(Afghanistan),Representatives,Afghanistan
5877,0,Representatives_(Algeria),Representatives,Algeria
5878,0,Representatives_(Bahrain),Representatives,Bahrain
5879,0,Representatives_(Belarus),Representatives,Belarus
5880,0,Representatives_(Bulgaria),Representatives,Bulgaria
5881,0,Representatives_(Cambodia),Representatives,Cambodia
5882,0,Representatives_(Congo),Representatives,Congo
5883,0,Representatives_(Estonia),Representatives,Estonia
5884,0,Representatives_(Ethiopia),Representatives,Ethiopia
5885,0,Representatives_(France),Representatives,France
5886,0,Representatives_(International),Representatives,International
5887,0,Representatives_(Iraq),Representatives,Iraq
5888,0,Representatives_(Japan),Representatives,Japan
5889,0,Representatives_(Kyrgyzstan),Representatives,Kyrgyzstan
5890,0,Representatives_(Latin_America),Representatives,Latin America
5891,0,Representatives_(Lebanon),Representatives,Lebanon
5892,0,Representatives_(Libya),Representatives,Libya
5893,0,Representatives_(Lithuania),Representatives,Lithuania
5894,0,Representatives_(Malawi),Representatives,Malawi
5895,0,Representatives_(Malaysia),Representatives,Malaysia
5896,0,Representatives_(Nigeria),Representatives,Nigeria
5897,0,Representatives_(Non-Governmental_Organizations),Representatives,Non-Governmental Organizations
5898,0,Representatives_(North_Korea),Representatives,North Korea
5899,0,Representatives_(Poland),Representatives,Poland
5900,0,Representatives_(Romania),Representatives,Romania
5901,0,Representatives_(Russia),Representatives,Russia
5902,0,Representatives_(Rwanda),Representatives,Rwanda
5903,0,Representatives_(Saudi_Arabia),Representatives,Saudi Arabia
5904,0,Representatives_(Senegal),Representatives,Senegal
5905,0,Representatives_(Slovakia),Representatives,Slovakia
5906,0,Representatives_(Sri_Lanka),Representatives,Sri Lanka
5907,0,Representatives_(Sudan),Representatives,Sudan
5908,0,Representatives_(Switzerland),Representatives,Switzerland
5909,0,Representatives_(Syria),Representatives,Syria
5910,0,Representatives_(Tanzania),Representatives,Tanzania
5911,0,Representatives_(Togo),Representatives,Togo
5912,0,Representatives_(Turkey),Representatives,Turkey
5913,0,Representatives_(United_States),Representatives,United States
5914,0,Representatives_(Vietnam),Representatives,Vietnam
5915,0,Representatives_(Yemen),Representatives,Yemen
5916,0,Republican_Force,Republican Force,Unknown
5917,0,Republican_Party_(Armenia),Republican Party,Armenia
5918,0,Republican_Party_(Kenya),Republican Party,Kenya
5919,0,Republican_Party_(Taiwan),Republican Party,Taiwan
5920,0,Republican_People's_Party,Republican People's Party,Unknown
5921,0,Reserve_Bank_of_Malawi,Reserve Bank of Malawi,Unknown
5922,0,Reserve_Personnel_(China),Reserve Personnel,China
5923,0,Reserve_Personnel_(Dominican_Republic),Reserve Personnel,Dominican Republic
5924,0,Reserve_Personnel_(Iran),Reserve Personnel,Iran
5925,0,Reserve_Personnel_(Japan),Reserve Personnel,Japan
5926,0,Reserve_Personnel_(Kyrgyzstan),Reserve Personnel,Kyrgyzstan
5927,0,Reserve_Personnel_(Philippines),Reserve Personnel,Philippines
5928,0,Reserve_Personnel_(Qatar),Reserve Personnel,Qatar
5929,0,Reserve_Personnel_(Russia),Reserve Personnel,Russia
5930,0,Reserve_Personnel_(South_Korea),Reserve Personnel,South Korea
5931,0,Reserve_Personnel_(Spain),Reserve Personnel,Spain
5932,0,Reserve_Personnel_(Turkey),Reserve Personnel,Turkey
5933,0,Reserve_Personnel_(Ukraine),Reserve Personnel,Ukraine
5934,0,Resham_Singh,Resham Singh,Unknown
5935,0,Resistance_Group_(Hezbollah),Resistance Group,Hezbollah
5936,0,"Resistance_Leader_(Palestinian_Territory,_Occupied)",Resistance Leader,Palestinian Territory  Occupied
5937,0,Resistance_Movement_(Hamas),Resistance Movement,Hamas
5938,0,Resistance_Movement_(South_Sudan),Resistance Movement,South Sudan
5939,0,Resistance_Movement_(Sudan),Resistance Movement,Sudan
5940,0,Retired_(India),Retired,India
5941,0,Retno_Marsudi,Retno Marsudi,Unknown
5942,0,Reuben_Theodore_Sindac,Reuben Theodore Sindac,Unknown
5943,0,Reuven_Rivlin,Reuven Rivlin,Unknown
5944,0,Revolutionary_Nationalist_Movement,Revolutionary Nationalist Movement,Unknown
5945,0,Revolutionary_People's_Liberation_Party–Front,Revolutionary People's Liberation Party–Front,Unknown
5946,0,Revolutionary_People's_Party_of_Laos,Revolutionary People's Party of Laos,Unknown
5947,0,Revolutionary_Socialist_Party,Revolutionary Socialist Party,Unknown
5948,0,Reza_Najafi,Reza Najafi,Unknown
5949,0,Reza_Ostadi_Moghadam,Reza Ostadi Moghadam,Unknown
5950,0,Ri_Su_Yong,Ri Su Yong,Unknown
5951,0,Riad_Salameh,Riad Salameh,Unknown
5952,0,Riaz_Ahmed,Riaz Ahmed,Unknown
5953,0,Ric_McIver,Ric McIver,Unknown
5954,0,Ricardo_Alarcón_de_Quesada,Ricardo Alarcón de Quesada,Unknown
5955,0,Ricardo_Cabrisas,Ricardo Cabrisas,Unknown
5956,0,Ricardo_Colombi,Ricardo Colombi,Unknown
5957,0,Ricardo_Echegaray,Ricardo Echegaray,Unknown
5958,0,Ricardo_Gonzalez,Ricardo Gonzalez,Unknown
5959,0,Richard_Cheney,Richard Cheney,Unknown
5960,0,Richard_Nixon,Richard Nixon,Unknown
5961,0,Richard_Norland,Richard Norland,Unknown
5962,0,Richard_Ragan,Richard Ragan,Unknown
5963,0,Richard_Sezibera,Richard Sezibera,Unknown
5964,0,Richard_Sulík,Richard Sulík,Unknown
5965,0,Riek_Machar,Riek Machar,Unknown
5966,0,Rights_Activist_(Australia),Rights Activist,Australia
5967,0,Rights_Activist_(Bahrain),Rights Activist,Bahrain
